시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,대지스파랜드,(사우나.목욕탕.찜질방/사우나.목욕탕.찜질방),경기도 용인시 수지구 죽전동 1254-3번지,16873.0,37.32846913,127.1150106,1331051360,8405,901422890,계속사업자,
용인시,현가네김밥,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 916번지,16865.0,37.33534179,127.1080217,5572102101,2301,920351401,계속사업자,
용인시,만천하횟집,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 883-13번지,16828.0,37.3336062,127.0958393,8921202545,2301,919434788,계속사업자,
용인시,조스트,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1197-1번지,16880.0,37.33146207,127.1235179,4140499068,2301,919419524,계속사업자,
용인시,보스턴미치과의원,(치과/치과),경기도 용인시 수지구 상현동 66-9번지,16930.0,37.30887165,127.0852851,1359142056,4201,935053215,계속사업자,
용인시,수지수족관,"(기타레저,스포츠용품/기타레저,스포츠용품)",경기도 용인시 수지구 풍덕천동 85-5번지,16834.0,37.32351314,127.1018867,1352140109,8105,939390373,계속사업자,
용인시,용인하수구막힘변기막힘누수탐지수도설비,(기타수리.수선전문/기타수리.수선전문),경기도 용인시 수지구 신봉동 925번지,16813.0,37.32798892,127.0747955,4684000745,3504,903060722,계속사업자,
용인시,이서감자탕,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 669-7번지,16829.0,37.33290865,127.1001213,7456400522,2301,915815840,계속사업자,
용인시,미래축산,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 동천동 873번지,16828.0,37.33596561,127.0925642,7549400799,2102,995202025,계속사업자,
용인시,홍성광천한우직판장,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 죽전동 1208-1번지,16880.0,37.33124735,127.1183942,5559701362,2102,911510858,계속사업자,
용인시,교촌치킨(수지2지구점),(치킨전문점/치킨전문점),경기도 용인시 수지구 풍덕천동 697번지,16836.0,37.32314618,127.092069,1420294000,2309,944365758,계속사업자,
용인시,상상열기 사각사각미술학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 동천동 937번지,16822.0,37.33730454,127.0887638,8899401342,7205,905956513,계속사업자,
용인시,정샘미술교습소,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 죽전동 1176-3번지,16875.0,37.33197752,127.1212125,1429137264,7205,972239156,계속사업자,
용인시,엘리(ELLIE),(일반의류/일반의류),경기도 용인시 수지구 상현동 830번지,16939.0,37.30220233,127.0779083,7063000819,1106,992037366,계속사업자,
용인시,클래시안,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1254-3번지,16873.0,37.32846913,127.1150106,1420138675,1602,938149630,계속사업자,
용인시,파인트리뮤직아카데미학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 상현동 254-14번지,16930.0,37.30676003,127.0846083,5579501758,7205,916358956,계속사업자,
용인시,스파나무광교상현점,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 상현동 1131-2번지,16943.0,37.29790057,127.0698085,7572400723,1701,993773092,계속사업자,
용인시,권민영,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1214번지 더샵수지포레,16930.0,37.30860333,127.0884688,2999600923,7213,905842630,계속사업자,
용인시,유에이스어학원,(외국어학원/외국어학원),경기도 용인시 수지구 풍덕천동 1082-12번지,16841.0,37.32109185,127.0949356,8649100440,7202,986661114,계속사업자,
용인시,감각 이루다,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1188-5번지,16876.0,37.33188953,127.1275682,2971001562,1602,906730271,계속사업자,
용인시,연희헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1189-5번지,16876.0,37.33194703,127.1257957,7552600513,1602,989654876,계속사업자,
용인시,살롱하루,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1324번지,16889.0,37.32358607,127.1241892,2533801038,1602,910985457,계속사업자,
용인시,크린토피아 광교역점,(세탁업/세탁업),경기도 용인시 수지구 상현동 1117-7번지,16944.0,37.296959,127.0686743,4082427932,1301,922024592,계속사업자,
용인시,가구엘,(가구판매점/가구판매점),경기도 용인시 수지구 풍덕천동 700-1번지 현대아파트,16838.0,37.32578626,127.0944025,7893300057,3301,981490311,계속사업자,
용인시,잭아저씨 족발보쌈 수지점,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 33-1번지,16860.0,37.31074141,127.0812686,8921101535,2301,903463330,계속사업자,
용인시,페리오치과의원,(치과/치과),경기도 용인시 수지구 동천동 282번지,16821.0,37.33328155,127.0931657,1420896790,4201,970959508,계속사업자,
용인시,이랑사랑치과의원,(치과/치과),경기도 용인시 수지구 동천동 948번지,16822.0,37.33597205,127.0918191,2189601976,4201,913533352,계속사업자,
용인시,휘트니스캠프,(헬스클럽/헬스클럽),경기도 용인시 수지구 죽전동 1208-1번지,16880.0,37.33124735,127.1183942,1420921898,8305,972499560,계속사업자,
용인시,고봉민김밥인 용인동천점,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 944번지,16823.0,37.33638614,127.0916588,5710402449,2301,912532778,계속사업자,
용인시,피자헛용인수지점,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 풍덕천동 742번지,16832.0,37.32683802,127.1015192,8831400227,2307,980224042,계속사업자,
용인시,씨유(CU)성원상떼빌점,(편의점/편의점),경기도 용인시 수지구 상현동 866번지 광교상떼빌파크뷰,16941.0,37.30106523,127.077531,4856500549,5202,906493920,계속사업자,
용인시,제로쿡,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 882-3번지,16828.0,37.33401255,127.0960516,5992101974,7213,917111891,계속사업자,
용인시,에꼴아트미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1177-4번지,16875.0,37.33196464,127.1228268,1429111100,7213,966848004,,
용인시,윤우재 고기리 샤브 칼국수,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 67-1번지,16824.0,37.34999563,127.0860639,6180744910,2301,919588971,계속사업자,
용인시,쿠키주식회사,(일반의류/일반의류),경기도 용인시 수지구 상현동 1132-1번지,16943.0,37.29768613,127.0703288,8508700196,1106,978642916,계속사업자,
용인시,오헤브616,(일반의류/일반의류),경기도 용인시 수지구 풍덕천동 715-2번지,16837.0,37.3246253,127.0975804,6121924035,1106,994499267,계속사업자,
용인시,광교빌리지골프,(전문스포츠용품점/전문스포츠용품점),경기도 용인시 수지구 상현동 1130번지,16942.0,37.29784324,127.0738933,3582501177,8121,910844795,계속사업자,
용인시,세븐피아노,(악기판매점/악기판매점),경기도 용인시 수지구 상현동 17-1번지,16928.0,37.31227222,127.0911347,1410118526,8104,970740924,계속사업자,
용인시,HM현민수학학원,(서적(출판)/서적(출판)),경기도 용인시 수지구 신봉동 905번지 서홍마을우남퍼스트빌,16845.0,37.32092226,127.0799029,7289700603,8101,903679091,계속사업자,
용인시,올라운더 바버샵,(이발소/이발소),경기도 용인시 수지구 성복동 33-5번지,16860.0,37.31071617,127.0817766,2734400510,1601,996781845,계속사업자,
용인시,명동이발관,(이발소/이발소),경기도 용인시 수지구 풍덕천동 706-3번지,16837.0,37.32508667,127.0954221,1351481816,1601,964918064,계속사업자,
용인시,위너3D골프연습장,(골프연습장/골프연습장),경기도 용인시 수지구 풍덕천동 193-8번지,16923.0,37.3201471,127.0980783,7174100396,8309,991222027,계속사업자,
용인시,쿠쿠수지점,(가전제품/가전제품),경기도 용인시 수지구 죽전동 881-8번지,16867.0,37.33248605,127.108522,1420363386,3101,951256767,계속사업자,
용인시,수,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 신봉동 40-2번지,16815.0,37.32362315,127.0764567,5244300309,1701,990983405,계속사업자,
용인시,레브진헤어,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 성복동 726번지,16851.0,37.3162791,127.0720738,7731201089,1701,901141805,계속사업자,
용인시,힐링,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 죽전동 1178-3번지,16876.0,37.3319501,127.1239218,1292744723,1701,972497226,계속사업자,
용인시,숲속마을 아이스크림,(기타식음료품/기타식음료품),경기도 용인시 수지구 상현동 1160-2번지,16940.0,37.29604432,127.0800187,5371502407,2105,919505645,계속사업자,
용인시,교촌치킨(죽전점),(치킨전문점/치킨전문점),"경기도 용인시 수지구 죽전동 1151번지 인현마을힐스테이트7차아파트 상가1동 101,102호",16866.0,37.33169391,127.1115851,7813901277,2309,921987922,계속사업자,
