시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,나우커피 용인수지점,(기타식음료품/기타식음료품),경기도 용인시 수지구 죽전동 1151번지,16866.0,37.33215339,127.1115151,1314164709,2105,912106359,,X
용인시,송도갈빗살,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 74-9번지,16824.0,37.34944789,127.0866653,4734801096,2301,919630096,계속사업자,O
용인시,신봉 한방 누룽지 통닭,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 965번지 동도센트리움,16811.0,37.32806172,127.0675258,4664801007,2301,921370251,계속사업자,O
용인시,이디야 상현마을점,(커피전문점/커피전문점),경기도 용인시 수지구 상현동 1219번지 광교상현솔하임,16941.0,37.30251523,127.0746681,3455900411,2502,908107866,계속사업자,O
용인시,구돌씨 커피,(기타식음료품/기타식음료품),경기도 용인시 수지구 상현동 30번지,16927.0,37.31454807,127.0923976,8753301376,2105,915824388,계속사업자,O
용인시,조이클래식음악교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 90번지 성동마을엘지빌리지2차아파트,16849.0,37.31322388,127.077226,6849900229,7213,985624261,계속사업자,X
용인시,에스비(SB)수학학원,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 964-1번지,16811.0,37.32836951,127.0678853,4369000118,7213,982861205,계속사업자,X
용인시,대학당약국,(약국/약국),경기도 용인시 수지구 풍덕천동 703번지,16832.0,37.32487025,127.0980419,1670503299,4402,922324323,계속사업자,O
용인시,지니필라테스,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1253-4번지,16873.0,37.32892659,127.1170965,5951601468,7213,910155911,계속사업자,O
용인시,이루다댄스,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 336-3번지,16823.0,37.33779865,127.0935025,8585400886,7213,917390529,계속사업자,O
용인시,일취월장관리형 스터디카페신봉점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 23-1번지,16815.0,37.3228803,127.0779394,6281502310,7213,921050713,계속사업자,O
용인시,위블영어학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 동천동 121-3번지,16824.0,37.34539509,127.0928519,7419201255,7201,902138164,계속사업자,O
용인시,스튜디오3E,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 1116-3번지,16944.0,37.29744417,127.0682428,4370502559,8310,913371283,계속사업자,O
용인시,미스터피자 수지점,(패스트푸드점/패스트푸드점),경기도 용인시 수지구 풍덕천동 1080-6번지,16841.0,37.32224518,127.0948053,1420143616,2307,938323037,계속사업자,O
용인시,포차밤,(일반주점/일반주점),경기도 용인시 수지구 죽전동 1322-7번지,16889.0,37.32302661,127.1240001,4342401606,2601,916863716,계속사업자,O
용인시,청담화랑,(화방.표구점/화방.표구점),경기도 용인시 수지구 신봉동 23-1번지,16815.0,37.3228803,127.0779394,3013615351,8119,940588049,계속사업자,O
용인시,시온인테리어,(기타건축자재/기타건축자재),경기도 용인시 수지구 동천동 914번지 동천디이스트,16825.0,37.34183223,127.0974209,3561002725,3403,919354408,계속사업자,O
용인시,김도사불백,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1080-15번지,16841.0,37.32187543,127.0947508,8074700032,2301,977346337,계속사업자,O
용인시,동천석유,(기타연료판매/기타연료판매),경기도 용인시 수지구 동천동 616-2번지,16802.0,37.34428047,127.063391,2567700298,6603,908749444,계속사업자,O
용인시,수지씨앤씨미술학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 풍덕천동 1080-9번지,16841.0,37.32253617,127.0955487,1429091994,7205,962686887,계속사업자,O
용인시,참선진녹즙 분당,(기타식음료품/기타식음료품),경기도 용인시 수지구 죽전동 1279번지 도담마을,16874.0,37.32424548,127.1134294,5122800244,2105,901190158,계속사업자,O
용인시,마켓무 성복역점,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 1209번지 e편한세상수지,16846.0,37.31534654,127.0861185,5790701843,2105,905509973,계속사업자,O
용인시,플럭스 코리아,(인터넷상거래/인터넷상거래),경기도 용인시 수지구 상현동 824번지 광교쌍용포레듀엔,16938.0,37.30283658,127.0763024,1420979726,5501,903127620,계속사업자,O
용인시,신통치킨,(치킨전문점/치킨전문점),경기도 용인시 수지구 동천동 105-3번지 동천자이아파트 상가동 에이.138호,16824.0,37.34608267,127.090974,7960402198,2309,907029277,계속사업자,O
용인시,60계 용인수지구청점,(치킨전문점/치킨전문점),경기도 용인시 수지구 풍덕천동 710-7번지,16837.0,37.32471352,127.0970156,4074800746,2309,913881919,계속사업자,O
용인시,서비정보,(컴퓨터및소프트웨어/컴퓨터및소프트웨어),경기도 용인시 수지구 풍덕천동 661-9번지,16828.0,37.33330299,127.0941589,2151576668,3201,968729665,계속사업자,X
용인시,삼성영어셀레나신일삼성영어교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 144번지,16814.0,37.32786703,127.0734868,3239201800,7213,916645824,계속사업자,O
용인시,낭만,"(농산물,청과물/농산물,청과물)",경기도 용인시 수지구 동천동 105-3번지 동천자이아파트,16824.0,37.34588402,127.0908735,7299901462,2104,918031221,계속사업자,O
용인시,광교으뜸정형외과의원,(정형외과/정형외과),경기도 용인시 수지구 상현동 1131-5번지,16943.0,37.2973593,127.0696875,1289139892,4215,970023446,계속사업자,O
용인시,빵과소금,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 24-3번지,16928.0,37.31357749,127.0906311,1602601373,2301,912044634,계속사업자,O
용인시,그림은역시그림쌤,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1176-3번지,16875.0,37.33197752,127.1212125,5349301445,7213,907470547,계속사업자,O
용인시,시작독서실,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1197-2번지,16880.0,37.33150843,127.123924,3149626940,7213,985556133,계속사업자,X
용인시,이마트24 동천승리점,(편의점/편의점),경기도 용인시 수지구 동천동 484-9번지,16802.0,37.33854857,127.0836431,2360801899,5202,904442242,,X
용인시,용지압안마 힐링센터 안마원,(기타대인서비스/기타대인서비스),경기도 용인시 수지구 성복동 33-1번지,16860.0,37.31074141,127.0812686,6379401251,8406,903524883,계속사업자,O
용인시,제이씨케이파트너스,(기타장비임대/기타장비임대),경기도 용인시 수지구 풍덕천동 706-1번지,16837.0,37.32491432,127.095107,3333200838,3503,907393962,,X
용인시,이디야에스프레소,(커피전문점/커피전문점),경기도 용인시 수지구 성복동 381-2번지,16807.0,37.32011164,127.0626618,8830800454,2502,983895574,계속사업자,O
용인시,요기고기 수지점,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 956-1번지,16811.0,37.32883069,127.068289,6643401303,2301,922653796,계속사업자,O
용인시,1키로탕수육,(중식전문점/중식전문점),경기도 용인시 수지구 성복동 33-5번지,16860.0,37.31071617,127.0817766,7471102549,2302,922929378,계속사업자,O
용인시,이어당,(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 692-1번지 수지2차삼성래미안,16819.0,37.32673294,127.0918465,2021620786,2502,922916367,계속사업자,O
용인시,베스트마취통증의학과의원,(정형외과/정형외과),경기도 용인시 수지구 풍덕천동 713-5번지,16837.0,37.32366531,127.0962537,7729700745,4215,996983193,계속사업자,O
용인시,늘온한의원,(한의원/한의원),경기도 용인시 수지구 풍덕천동 1080-2번지,16841.0,37.32194588,127.0942651,1881702382,4212,919047754,계속사업자,O
용인시,경희약손한의원,(한의원/한의원),경기도 용인시 수지구 죽전동 465-1번지,16872.0,37.32834801,127.1138035,3559800474,4212,985934801,계속사업자,O
용인시,베스트올 신봉점,(편의점/편의점),경기도 용인시 수지구 신봉동 495-5번지,16803.0,37.33481393,127.0579934,5871400595,5202,987780277,계속사업자,X
용인시,제이앤제이(J&J) 영어교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1158-19번지,16940.0,37.29775837,127.0804154,1239532698,7213,993737675,계속사업자,X
용인시,마법수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 풍덕천동 1221번지,16846.0,37.3144201,127.0841147,2099713626,7201,996170718,계속사업자,O
용인시,공터영어바른수학수지동천센터학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 동천동 382번지,16825.0,37.34060529,127.0971113,2159517958,7201,996653820,계속사업자,X
용인시,마이밤타코,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 880-1번지,16866.0,37.33285037,127.1096602,2640102953,2301,915774260,계속사업자,O
용인시,산에산에,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 574번지,16802.0,37.34154839,127.0680582,5163401251,2301,914277133,계속사업자,X
용인시,챌린지스터디카페 수지성복역센터,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 70-1번지,16849.0,37.31305001,127.0790213,1832101293,7213,907345715,계속사업자,O
용인시,신나는창의수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 263번지,16930.0,37.3064742,127.0853547,2539900549,7213,907946272,폐업자,X
용인시,메가엠지씨커피 상현역점,(커피전문점/커피전문점),경기도 용인시 수지구 상현동 1131-6번지,16943.0,37.29710658,127.0695987,6964201095,2502,915772827,계속사업자,O
용인시,점프스쿨 수지동천센터,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 145번지,16824.0,37.34544225,127.0934613,1812901653,7213,916212666,계속사업자,O
용인시,논스탑수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 282번지,16821.0,37.33328155,127.0931657,8159401939,7213,917193014,계속사업자,O
용인시,프랭크버거 용인동천점,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 914번지,16825.0,37.34006901,127.0958046,7772001882,2301,916143994,계속사업자,O
용인시,약손명가 에스테틱(용인죽전점),(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 죽전동 902-2번지,16868.0,37.32988381,127.1093595,5813000428,1701,991022039,계속사업자,X
용인시,모두의피부샵 수지상현점,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 상현동 66-9번지,16930.0,37.30887165,127.0852851,6140753135,1701,901613126,계속사업자,O
용인시,아이스크림 할인점,(슈퍼마켓.마트/슈퍼마켓.마트),경기도 용인시 수지구 상현동 860번지 서원마을3단지아이파크,16861.0,37.30822355,127.080425,6186200570,5201,911908326,계속사업자,O
용인시,우리생활나눔(죽전점),(슈퍼마켓.마트/슈퍼마켓.마트),경기도 용인시 수지구 죽전동 1190-3번지,16880.0,37.33140984,127.1269497,6403901302,5201,915417357,,X
용인시,그루치과의원,(치과/치과),경기도 용인시 수지구 상현동 107-4번지,16859.0,37.30936344,127.0765254,1359836378,4201,977229772,계속사업자,O
용인시,꿈이자라는치과의원,(치과/치과),경기도 용인시 수지구 성복동 97-14번지,16850.0,37.31553597,127.0759716,6779100962,4201,901789538,계속사업자,O
용인시,오월의곤드레죽전(주),(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 882-9번지,16867.0,37.33187278,127.1084235,8868603759,2301,922340501,계속사업자,X
용인시,The 대박 떡볶이,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1117번지,16944.0,37.29851993,127.0690942,7835200365,2301,991190851,계속사업자,O
용인시,왁자지껄,(일반음식점/일반음식점),"경기도 용인시 수지구 상현동 30상가1동111,112",,,,1351722104,2301,929200657,계속사업자,O
용인시,넥스트에듀,(기타서비스/기타서비스),경기도 용인시 수지구 고기동 17-15번지,16801.0,37.35193626,127.0691391,2268803344,9602,920381358,계속사업자,O
용인시,카이로스 스터디카페,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1080-7번지,16841.0,37.32235393,127.094974,4093028352,7213,909179799,계속사업자,O
용인시,에스엠사회교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 850번지,16930.0,37.307088,127.0855995,4499900403,7213,990024044,계속사업자,O
용인시,아모레카운셀러,(통신.방문판매/통신.방문판매),경기도 용인시 수지구 풍덕천동 714-5번지,16837.0,37.32431807,127.0973563,1420788162,5602,969021138,계속사업자,O
용인시,아모레카운셀러,(통신.방문판매/통신.방문판매),경기도 용인시 수지구 풍덕천동 714-5번지,16837.0,37.32431807,127.0973563,1420426035,5602,952297273,계속사업자,O
용인시,명품아울렛,(기타잡화/기타잡화),경기도 용인시 수지구 성복동 746-2번지,16848.0,37.31507056,127.0794276,1420281785,1401,943687160,계속사업자,O
용인시,현암고마을교육공동체개방형사회적,(기타종합소매점/기타종합소매점),경기도 용인시 수지구 죽전동 1354번지,16882.0,37.32880061,127.1313535,8458200073,5302,982816373,계속사업자,O
용인시,대치동셈수학,(서적(출판)/서적(출판)),경기도 용인시 수지구 상현동 843번지,16937.0,37.30844103,127.0833013,6647000637,8101,920005114,계속사업자,O
용인시,바다횟집,(일식전문점/일식전문점),경기도 용인시 수지구 풍덕천동 728번지,16835.0,37.32381618,127.0982055,6526900017,2303,975847013,계속사업자,O
용인시,제이헤나 and 염색,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 339번지,16873.0,37.32804585,127.1151257,7945900554,1602,908068878,폐업자,X
용인시,굿맨남성컷트전문점,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 죽전동 1188-3번지,16876.0,37.33189658,127.1269473,2694300678,1602,908529101,계속사업자,O
용인시,생,(일반주점/일반주점),경기도 용인시 수지구 신봉동 신봉택지개발지구동광프라자102호,,,,1420933749,2601,972676217,계속사업자,O
용인시,수지밥상,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 743-8번지,16833.0,37.32629967,127.1022557,8871600956,2301,995464815,,X
용인시,카페로제,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1028번지,16844.0,37.31835957,127.0868017,2221901862,2301,993638964,계속사업자,X
용인시,블루쇼파스타,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 259번지,16930.0,37.30737593,127.0854513,2012888409,2301,906328480,계속사업자,O
용인시,뮤직바움,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1104-1번지,16840.0,37.32034101,127.0915312,1429060263,7213,968864215,계속사업자,X
용인시,책통클럽 수지점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1060번지 신정마을7단지아파트,16840.0,37.32050868,127.0904919,7499101887,7213,917560022,계속사업자,O
용인시,홍대장 소고기집 광교점,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1132-4번지,16943.0,37.29657629,127.0700192,2030765353,2301,992704734,계속사업자,O
용인시,최곱창집,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1342-2번지,16889.0,37.32535495,127.1248689,8254500171,2301,981981962,계속사업자,O
용인시,제이디헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 861번지,16930.0,37.30556429,127.0854951,5044269476,1602,976680041,계속사업자,O
