시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부,현대카드_가맹여부_재검토
용인시,정성이가득찬집밥 수지구청점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 69-39번지,16833.0,37.32466742,127.1020386,7314000852,2301,908384796,계속사업자,X,X
용인시,바라국어수학학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 252번지,16930.0,37.30608423,127.0846797,6849801522,7201,912692101,계속사업자,X,X
용인시,잉글리쉬꿈미킨더학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1175-6번지,16875.0,37.33176422,127.119351,1429152886,7201,975257528,계속사업자,X,X
용인시,CRAIN,(기타서비스/기타서비스),경기도 용인시 수지구 동천동 946-4번지,16822.0,37.33588699,127.0906794,3339501792,9602,912568723,계속사업자,X,X
용인시,황후,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 죽전동 301-1번지,16871.0,37.3321373,127.1176446,1420698912,1701,961739950,,X,X
용인시,엔에스펜싱클럽,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 동천동 561-1번지,16802.0,37.34032436,127.0710456,8493700532,7204,994615417,계속사업자,X,O
용인시,월드마샬아츠짐,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 죽전동 1327-1번지,16889.0,37.323501,127.1229481,1429110644,7204,966994790,계속사업자,X,X
용인시,하늘빛소아청소년과의원,(소아과/소아과),경기도 용인시 수지구 성복동 789번지,16847.0,37.3127533,127.0817766,3829601563,4214,907477500,계속사업자,X,X
용인시,알다학원,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 510번지,16866.0,37.33166357,127.1105807,2239104494,7213,914273678,계속사업자,X,O
용인시,색연필,"(문구,사무용품/문구,사무용품)",경기도 용인시 수지구 동천동 946-4번지,16822.0,37.33588699,127.0906794,8311200260,8102,980555759,계속사업자,X,X
용인시,인셀덤이랑,(일반의류/일반의류),경기도 용인시 수지구 신봉동 33번지,16815.0,37.32317795,127.0779942,7200301841,1106,904425353,,X,X
용인시,카페토다의숲,(서양식전문점/서양식전문점),경기도 용인시 수지구 동천동 513번지,16802.0,37.33725716,127.0778703,5401201058,2305,994489912,계속사업자,X,X
용인시,도예공방 아우름,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1176-3번지,16875.0,37.33197752,127.1212125,3093300792,7213,906190609,계속사업자,X,X
용인시,이룸카페,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 이룸교회1층일부,,,,1420967012,2301,974295156,계속사업자,X,X
용인시,위넌스터디카페 용인죽전점,(기타부동산관련업/기타부동산관련업),경기도 용인시 수지구 죽전동 1176-1번지,16875.0,37.3319571,127.1204676,7140901547,3601,902098657,,X,X
용인시,왕냉면 왕돈까스,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1254-3번지,16873.0,37.32846913,127.1150106,1420318047,2301,945305712,계속사업자,X,X
용인시,스킨딥의원,(피부과/피부과),경기도 용인시 수지구 성복동 74번지,16848.0,37.31392771,127.0799644,2961802021,4209,915866140,계속사업자,X,O
용인시,골든벨악기사,(기타수리.수선전문/기타수리.수선전문),경기도 용인시 수지구 죽전동 1177-1번지,16875.0,37.33196995,127.1216641,3084000860,3504,906280780,계속사업자,X,X
용인시,조스튜디오,(기타장비임대/기타장비임대),경기도 용인시 수지구 풍덕천동 705-4번지,16837.0,37.32516032,127.0958732,8035600217,3503,993427020,계속사업자,X,X
용인시,판다포차,(일반주점/일반주점),경기도 용인시 수지구 상현동 252번지,16930.0,37.30608423,127.0846797,6641200302,2601,982351025,계속사업자,X,X
용인시,연세J피아노음악학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 동천동 946-2번지,16822.0,37.33597826,127.0910062,3949900248,7205,982879140,계속사업자,X,X
용인시,희망공사,(기타전문서비스/기타전문서비스),경기도 용인시 수지구 풍덕천동 716-5번지,16835.0,37.32446597,127.0984391,1292356987,9511,967147604,계속사업자,X,X
용인시,봉미술 CRAFT,(기타서비스/기타서비스),경기도 용인시 수지구 신봉동 50-2번지,16816.0,37.32310353,127.0798795,7040701639,9602,904391779,,X,X
용인시,더스페셜티,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 1219-1번지,16881.0,37.3302176,127.1233435,5601301156,2502,994020535,계속사업자,X,O
용인시,또리 커피수지구청점,(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 1093-4번지,16841.0,37.32162834,127.0936687,8791602462,2502,916611578,계속사업자,X,O
용인시,윤호손수호두파이,(제과.제빵/제과.제빵),경기도 용인시 수지구 풍덕천동 661-9번지,16828.0,37.33330299,127.0941589,2504100350,2501,987998598,,X,X
용인시,플라이키즈,(서적(출판)/서적(출판)),경기도 용인시 수지구 죽전동 1175-7번지,16875.0,37.33187355,127.1197117,1420506884,8101,966965378,계속사업자,X,X
용인시,모찌모찌브레드,(제과.제빵/제과.제빵),경기도 용인시 수지구 상현동 254-14번지,16930.0,37.30676003,127.0846083,2114103876,2501,911519149,계속사업자,X,X
용인시,기파랑문해원학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 풍덕천동 1080-16번지,16841.0,37.32173918,127.0944468,8699002107,7201,922665923,,X,X
용인시,동천왕수학교실,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 870수진마을신명스카이뷰아파트단지내상가2층,,,,1359114996,7213,929762334,계속사업자,X,X
용인시,허니버니아이스크림할인점,(기타식음료품/기타식음료품),경기도 용인시 수지구 신봉동 907번지,16845.0,37.31910127,127.082396,5733701269,2105,915412564,,X,X
용인시,목정,(일반의류/일반의류),경기도 용인시 수지구 풍덕천동 1078번지,16836.0,37.32310172,127.0948684,1381257460,1106,972124994,계속사업자,X,X
용인시,강남종합페인트공사,(기타전문서비스/기타전문서비스),경기도 용인시 수지구 풍덕천동 677번지,16829.0,37.3322807,127.1010164,1420195846,9511,951423417,계속사업자,X,X
용인시,LEE헤어라인,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천동 738-11번지,16832.0,37.32706268,127.1013148,1291553724,1602,983832262,계속사업자,X,X
용인시,샵루다 2호점,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 성복동 397번지,16806.0,37.31945102,127.0595281,8760402266,1602,910174557,계속사업자,X,X
용인시,코딩가학원,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 946-8번지,16822.0,37.33544466,127.0904899,5789101460,7213,903605559,,X,X
용인시,베스트 하우징,(기타건축자재/기타건축자재),경기도 용인시 수지구 죽전동 1261번지 도담마을우미이노스빌,16874.0,37.32538558,127.1203426,6454000532,3403,901625229,계속사업자,X,X
용인시,모닝글로리죽전점,(서적(출판)/서적(출판)),경기도 용인시 수지구 죽전동 1175-5번지,16875.0,37.33194413,127.1192372,1351739435,8101,929580975,폐업자,X,X
용인시,토닥 샘 심리상담소 책방,(서적(출판)/서적(출판)),경기도 용인시 수지구 죽전동 1339-7번지,16889.0,37.32460037,127.1256854,5907500345,8101,996870978,계속사업자,X,X
용인시,조이풀음악학원,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 신봉동 50-2번지,16816.0,37.32310353,127.0798795,7779600549,7205,990307910,,X,X
용인시,팩토리디종,(제과.제빵/제과.제빵),경기도 용인시 수지구 동천동 875-5번지 노블레스빌,16828.0,37.33520232,127.0934036,4025600071,2501,978584118,휴업자,X,X
용인시,씨유수지풍덕고점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 1120-1번지,16843.0,37.31693914,127.0878817,1180533016,5202,906372991,계속사업자,X,X
용인시,이디야,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 826번지,16865.0,37.33570286,127.1081779,4232600746,2502,994671527,계속사업자,X,O
용인시,에스제이아쿠아,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 동천동 462-4번지,16821.0,37.33115594,127.0910324,2328601522,8310,997048251,계속사업자,X,O
용인시,조이영어,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 907번지,16845.0,37.31910127,127.082396,1079693763,7213,920834976,계속사업자,X,O
용인시,에이엔뷰티 AN Beauty,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 성복동 67-6번지,16858.0,37.31267428,127.0798247,6253300980,1701,910746057,계속사업자,X,X
용인시,리라잉글리시,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 1060번지,16840.0,37.32083505,127.0910319,2679001767,7213,913148517,,X,X
용인시,구구아이즈안경원,(안경.광학제품/안경.광학제품),경기도 용인시 수지구 성복동 162-2번지,16850.0,37.31547945,127.0752948,1420132953,1403,937913473,계속사업자,X,O
용인시,네일 하랑,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 상현동 66-2번지,16929.0,37.30946897,127.0859702,3760102028,1701,907407648,,X,X
용인시,씨유 광교우미뉴브점,(편의점/편의점),경기도 용인시 수지구 상현동 1220번지,16942.0,37.30030383,127.0713407,5071002696,5202,922411963,계속사업자,X,X
용인시,THE달달아이스크림,(기타식음료품/기타식음료품),경기도 용인시 수지구 풍덕천동 1027번지,16844.0,37.3184103,127.0858421,5028544379,2105,913345436,,X,X
용인시,황하JEWELRIVER,(기타잡화/기타잡화),경기도 용인시 수지구 죽전동 1287 죽전역 1층,,,,4173300754,1401,994812436,계속사업자,X,X
용인시,렛츠,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 257-32번지,16930.0,37.30825614,127.0845549,1739101703,7201,909454846,계속사업자,X,O
고양시,용인대KAT태권도,무수도장 등학원,경기도 용인시 수지구 풍덕천1동 664 삼익상가 211-3호,16830.0,37.33295005,127.0963846,1289275314,7204,954349999,계속사업자,X,X
용인시,니트 블러썸,(기타서비스/기타서비스),경기도 용인시 수지구 풍덕천동 685-2번지,16829.0,37.33100836,127.1006054,8821601149,9602,906219614,계속사업자,X,X
용인시,튼튼통합발달센터,(기타서비스/기타서비스),경기도 용인시 수지구 상현동 354-12번지,16938.0,37.30295844,127.0750944,7019500851,9602,995192895,계속사업자,X,X
용인시,더클래스아이패밀리심리상담센터,(기타서비스/기타서비스),경기도 용인시 수지구 상현동 1131-1번지,16943.0,37.29814423,127.0698861,2129687239,9602,922781878,계속사업자,X,X
용인시,자습 시설 '관성',(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 1129번지,16942.0,37.30050496,127.074623,1916000713,7213,922354098,계속사업자,X,X
용인시,씨유수지신봉로점,(편의점/편의점),경기도 용인시 수지구 신봉동 955-2번지,16811.0,37.32907731,127.0691793,2394201500,5202,922643482,계속사업자,X,X
용인시,영어종결센터 죽전학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 죽전동 1176-3번지,16875.0,37.33197752,127.1212125,1279782160,7201,909934110,,X,X
용인시,지에스25 동천자이점,(편의점/편의점),경기도 용인시 수지구 동천동 105-3번지 동천자이아파트,16824.0,37.34588402,127.0908735,6511002921,5202,923137948,계속사업자,X,X
용인시,브라운팩토리,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 167번지 KCC스위첸,16852.0,37.31520994,127.0730392,1114804332,2301,922922100,계속사업자,X,O
용인시,123수학,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 40-2번지,16815.0,37.32362315,127.0764567,4559401168,7213,905308616,,X,X
용인시,살롱드아모르,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 257-1번지,16930.0,37.30849181,127.084926,8550501059,1602,993248996,,X,X
용인시,아이디어라인,(일반음식점/일반음식점),경기도 용인시 수지구 고기동 216-9번지,16800.0,37.35912165,127.0549037,2208754019,2301,920095784,계속사업자,X,X
용인시,다이브북스토어,(인터넷상거래/인터넷상거래),경기도 용인시 수지구 풍덕천동 1112번지 신정마을현대성우아파트,16843.0,37.3189657,127.0900263,4089318308,5501,918653099,계속사업자,X,X
용인시,배러핏,(헬스클럽/헬스클럽),경기도 용인시 수지구 동천동 282-8번지 다온빌,16821.0,37.33212838,127.0933412,3110977606,8305,922594321,계속사업자,X,O
용인시,프라텔로Fratello,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 973번지,16811.0,37.32709397,127.0691003,2225000380,2301,993531672,계속사업자,X,X
용인시,항아리보쌈,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1089-9번지,16841.0,37.32069382,127.0945202,1420411283,2301,949019285,계속사업자,X,X
용인시,오호!텔라,(제과.제빵/제과.제빵),경기도 용인시 수지구 죽전동 1178-3번지,16876.0,37.3319501,127.1239218,4014900916,2501,922784666,계속사업자,X,X
용인시,지에스25 수지신정마을점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 1104-1번지,16840.0,37.32034101,127.0915312,2431303040,5202,921929395,계속사업자,X,X
용인시,로지데이,(화원.화초/화원.화초),경기도 용인시 수지구 동천동 105-3번지 동천자이아파트,16824.0,37.34588402,127.0908735,3782101227,8110,912726529,계속사업자,X,O
용인시,코지그린,(화원.화초/화원.화초),경기도 용인시 수지구 신봉동 40-2번지,16815.0,37.32362315,127.0764567,6309200941,8110,995988144,계속사업자,X,X
용인시,더라라플랜트,(화원.화초/화원.화초),경기도 용인시 수지구 동천동 935번지 한빛마을래미안이스트팰리스1단지,16822.0,37.33693042,127.0874564,3509300358,8110,985902360,계속사업자,X,X
용인시,디어리스트,(화원.화초/화원.화초),경기도 용인시 수지구 풍덕천동 722-2번지,16835.0,37.32348068,127.0976204,2519400780,8110,993994664,,X,X
용인시,커피보틀(coffeebott,(커피전문점/커피전문점),"경기도 용인시 수지구 풍덕천동 1167번지 진산마을삼성래미안5차아파트 삼성5차상가1동,212호",16925.0,37.31712462,127.0946071,1420994260,2502,975634031,계속사업자,X,X
용인시,BETA COFFEE ROASTERS,(커피전문점/커피전문점),경기도 용인시 수지구 상현동 252번지,16930.0,37.30608423,127.0846797,5372001585,2502,909156706,계속사업자,X,X
용인시,와이드플래닛스터디카페&독서실 수지동천점,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 873-3번지,16828.0,37.3359679,127.0932302,5698802903,7213,917564206,계속사업자,X,X
용인시,오뚜기포장마차,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1047-1번지,16844.0,37.31994,127.0876621,2535700893,2301,922432878,계속사업자,X,X
용인시,지에스25 죽전도담마을점,(편의점/편의점),경기도 용인시 수지구 죽전동 414번지,16874.0,37.32567201,127.1141445,6213801420,5202,922804761,계속사업자,X,X
고양시,웰에이징굿케어,건강보조식품,경기도 용인시 수지구 성복동 409-1번지,16807.0,37.31993867,127.0622001,1283584028,2201,956891295,계속사업자,X,X
파주시,라온헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 30번지 진산마을성원상떼빌아파트 상가 2동 207호,16927.0,37.31414382,127.0927948,2521700123,1602,978210292,계속사업자,X,X
이천시,라온헤어,1602(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 30번지 진산마을성원상떼빌아파트 상가 2동 207호,16927.0,37.31414382,127.0927948,7631901887,1602,915451190,계속사업자,X,X
안성시,베르디음악학원,예체능계열학원/예체능계열학원,경기도 용인시 수지구 신봉동 141-5번지 아트프라자 402호,16814.0,37.32765808,127.0730365,1259091102,7205,933862054,계속사업자,X,X
수원시,기대만족 상현점,일반음식점/일반음식점,경기도 용인시 수지구 상현동 1131-1번지,16943.0,37.29814423,127.0698861,1352594919,2301,944308675,폐업자,X,X
용인시,언테임드 커피,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 325-7번지 더하우스,16826.0,37.33995128,127.1009532,5133701059,2301,914399622,폐업자,X,X
용인시,정정아식당,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 33-5번지,16860.0,37.31071617,127.0817766,1645500357,2301,900118580,계속사업자,X,X
용인시,용이네정육점,"(축산물,정육점/축산물,정육점)",경기도 용인시 수지구 죽전동 1190-1번지,16880.0,37.33148042,127.126464,1089928645,2102,921587656,,X,X
용인시,베스트에너지,(기타건축자재/기타건축자재),경기도 용인시 수지구 풍덕천동 675-7번지,16829.0,37.33162601,127.1020019,6930901255,3403,995865292,계속사업자,X,O
용인시,십오돈,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 874-3번지,16828.0,37.33572403,127.0930847,3925700669,2301,915741301,,X,X
용인시,빽보이피자 용인죽전점,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1177-4번지,16875.0,37.33196464,127.1228268,7301701898,2301,917205578,,X,X
용인시,뉴욕버거,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 704번지,16837.0,37.32576666,127.0965811,6830503184,2301,920348654,계속사업자,X,O
용인시,나무스토어,(가구판매점/가구판매점),경기도 용인시 수지구 풍덕천동 743-3번지,16833.0,37.32647085,127.1022322,8511100516,3301,988470779,계속사업자,X,X
용인시,낭띠헤어샵,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 성복동 98-10번지,16850.0,37.31565726,127.0771221,1350481710,1602,932557085,계속사업자,X,X
용인시,커피하우스,(커피전문점/커피전문점),경기도 용인시 수지구 상현동 257-22번지,16930.0,37.30785998,127.0846813,4454700585,2502,901608704,,X,X
용인시,엘르학생복,(교복/교복),경기도 용인시 수지구 풍덕천동 29-10번지,16832.0,37.3268116,127.0963836,7182600533,1111,993821479,계속사업자,X,O
용인시,샤인스톤,(기타잡화/기타잡화),"경기도 용인시 수지구 수지로 506, 상가1층 16-1호 (동천동,분당수지유타워)",,,,8311100230,1401,983170838,계속사업자,X,X
용인시,엄마가만든케이크,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 282번지,16821.0,37.33328155,127.0931657,3390402409,2301,909500564,계속사업자,X,X
용인시,퍼팩션,(자동차정비/자동차정비),경기도 용인시 수지구 동천동 325-62번지,16826.0,37.33926426,127.1003698,6783000474,6502,989976261,계속사업자,X,O
용인시,초헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 상현동 1117-7번지,16944.0,37.296959,127.0686743,4140652636,1602,906604948,계속사업자,X,O
용인시,아꾸찌꾸 ACUCCICU,(커피전문점/커피전문점),경기도 용인시 수지구 고기동 158-12번지,16801.0,37.3560483,127.0646892,4358601529,2502,911608587,계속사업자,X,X
용인시,스페이스어스,(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 704-6번지,16837.0,37.32547934,127.0969099,6923900624,2502,903012822,계속사업자,X,O
용인시,쏭스핫도그&커피(SSONGS,(커피전문점/커피전문점),경기도 용인시 수지구 동천동 196번지,16826.0,37.34082233,127.0999777,1420821474,2502,967549320,,X,X
용인시,지쎄븐 치과의원,(치과/치과),경기도 용인시 수지구 상현동 254-14번지,16930.0,37.30676003,127.0846083,1359106953,4201,928206374,계속사업자,X,X
용인시,세이치즈,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1327-1번지,16889.0,37.323501,127.1229481,3500302224,2301,905794435,계속사업자,X,O
용인시,EIN스포츠,"(기타레저,스포츠용품/기타레저,스포츠용품)",경기도 용인시 수지구 동천동 886-1번지,16828.0,37.33426072,127.0974613,4825300116,8105,991255290,계속사업자,X,O
용인시,에스비스포츠,"(기타레저,스포츠용품/기타레저,스포츠용품)",경기도 용인시 수지구 죽전동 1003-53번지,16869.0,37.32876178,127.1080559,1245332823,8105,975711284,계속사업자,X,O
용인시,송골프,(전문스포츠용품점/전문스포츠용품점),경기도 용인시 수지구 풍덕천1동 664 삼익상가지층 6호,16830.0,37.33295005,127.0963846,1420411167,8121,949184576,계속사업자,X,X
용인시,플러스82coffee 니줄라꼬,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 1075-3번지,16836.0,37.32250426,127.0941267,2076335328,2301,909681612,,X,X
용인시,"죽전열쇠,로또복권방","(보일러,펌프,샷시/보일러,펌프,샷시)",경기도 용인시 수지구 죽전동 464-6번지,16872.0,37.32829279,127.1134538,1351144348,3402,919531509,계속사업자,X,X
용인시,아리가또맘마수지점,(일식전문점/일식전문점),경기도 용인시 수지구 풍덕천동 1082-9번지,16841.0,37.32139139,127.0955435,4100832587,2303,967538240,계속사업자,X,X
용인시,씨에스휘트니스,(헬스클럽/헬스클럽),경기도 용인시 수지구 상현동 5-14번지,16928.0,37.31407819,127.0894547,2201168712,8305,903382852,계속사업자,X,O
용인시,엔에치치원 당구클럽,(당구장/당구장),경기도 용인시 수지구 죽전동 1175-7번지,16875.0,37.33187355,127.1197117,4941501741,8308,910464842,계속사업자,X,X
용인시,샵코인노래연습장,(노래방/노래방),경기도 용인시 수지구 풍덕천동 713-5번지,16837.0,37.32366531,127.0962537,2963101185,8402,912697308,계속사업자,X,X
용인시,에프엠팩토리(FMFACT,(세차장/세차장),경기도 용인시 수지구 상현동 3-4번지,16929.0,37.3141648,127.0884385,2042858559,6702,973428170,계속사업자,X,X
용인시,본도시락,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 717-11번지,16835.0,37.32388702,127.0978327,4011599224,2301,907715651,계속사업자,X,O
용인시,하늘통신,(통신기기/통신기기),경기도 용인시 수지구 풍덕천동 1089-1번지,16841.0,37.32145766,127.0938389,1420449042,3202,8102513628,계속사업자,X,X
용인시,느린오후,(기타잡화/기타잡화),경기도 용인시 수지구 신봉동 976번지 신봉마을동일하이빌4단지,16808.0,37.3281462,127.065979,1474300631,1401,996603734,계속사업자,X,X
용인시,일프로학원,(서적(출판)/서적(출판)),경기도 용인시 수지구 죽전동 1084-2번지,16873.0,37.32752548,127.1131078,1429052991,8101,952163582,,X,X
용인시,우삼돈,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1117-2번지,16944.0,37.29805081,127.068984,7702001673,2301,914876454,,X,X
용인시,막창의 품격,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 382번지,16825.0,37.34060529,127.0971113,1351194192,2301,954920153,계속사업자,X,X
용인시,삼익미용실,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 풍덕천1동 664 삼익상가지하1,16830.0,37.33295005,127.0963846,1350194679,1602,915686315,계속사업자,X,X
용인시,작심상현독서실,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 상현동 254-14번지,16930.0,37.30676003,127.0846083,1329702251,7213,910533893,계속사업자,X,X
용인시,엘리시아,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 죽전동 1188-3번지,16876.0,37.33189658,127.1269473,1420758106,1701,964530539,계속사업자,X,X
용인시,엔앤클라,(화원.화초/화원.화초),경기도 용인시 수지구 상현동 85-6번지 성복역현대홈타운아파트,16861.0,37.30901289,127.0818763,7719901046,8110,904262657,계속사업자,X,X
용인시,김가네풍덕천점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 193-8번지,16923.0,37.3201471,127.0980783,4344600142,2301,979998978,계속사업자,X,X
용인시,국제제면소 수지직영점,(일반음식점/일반음식점),경기도 용인시 수지구 풍덕천동 722-3번지,16835.0,37.32351712,127.0977331,1663700612,2301,994979227,,X,X
용인시,웰컴타이,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 1117-5번지,16944.0,37.29733798,127.068785,2473501503,2301,919994963,,X,X
용인시,유스카페,(커피전문점/커피전문점),경기도 용인시 수지구 풍덕천동 686번지,16829.0,37.33099523,127.0993864,2656000391,2502,995773264,계속사업자,X,O
용인시,GS리테일,(편의점/편의점),경기도 용인시 수지구 신봉동 576-2번지,16803.0,37.33283706,127.054833,1420394308,5202,8106220192,계속사업자,X,X
용인시,오른영어전문학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 동천동 946-4번지,16822.0,37.33588699,127.0906794,5789501357,7201,902338145,계속사업자,X,O
용인시,광교요가스튜디오,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 상현동 1158-8번지,16940.0,37.29716398,127.0805654,5803100761,8310,904168706,,X,X
용인시,리버티필라테스1.5,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 성복동 89번지,16849.0,37.31341877,127.0787936,4456700400,8310,908502561,계속사업자,X,X
용인시,열린문구,"(문구,사무용품/문구,사무용품)",경기도 용인시 수지구 신봉동 50-2번지,16816.0,37.32310353,127.0798795,5534501033,8102,912489698,계속사업자,X,X
용인시,120겹파이,(커피전문점/커피전문점),경기도 용인시 수지구 상현동 108-1번지 대진아파트,16859.0,37.30866958,127.0765857,5471802083,2502,920245637,,X,X
용인시,리드인수지풍덕독서논술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 동천동 282번지,16821.0,37.33328155,127.0931657,6019499381,7213,911275387,계속사업자,X,X
용인시,스템프랩어학원,(외국어학원/외국어학원),경기도 용인시 수지구 상현동 1191-3번지,16863.0,37.30207223,127.0718045,8679801001,7202,901570888,계속사업자,X,X
용인시,씨유 신봉골드점,(편의점/편의점),경기도 용인시 수지구 신봉동 19-2번지,16816.0,37.32265237,127.0797466,6747700424,5202,915527155,계속사업자,X,X
용인시,지에스25 동천유타워점,(편의점/편의점),경기도 용인시 수지구 동천동 899번지,16827.0,37.33825017,127.101696,8060403233,5202,921639861,계속사업자,X,X
용인시,지에스25 수지문인점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 669-1번지,16829.0,37.33290613,127.0993762,7124200568,5202,902351569,폐업자,X,X
용인시,경회궁장수족발,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 1343-2번지,16889.0,37.32596821,127.1249675,1341895523,2301,955603311,계속사업자,X,X
용인시,미네르바 소품,(침구및수예품/침구및수예품),경기도 용인시 수지구 풍덕천동 715-2번지,16837.0,37.3246253,127.0975804,2810902032,1202,908455794,계속사업자,X,X
용인시,에이큐레이트,(시계.귀금속/시계.귀금속),경기도 용인시 수지구 동천동 935번지 한빛마을래미안이스트팰리스1단지,16822.0,37.33693042,127.0874564,4454900600,1402,905258753,계속사업자,X,X
용인시,지오엠스터디카페,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 풍덕천동 713-6번지,16837.0,37.3238103,127.0964786,7846700872,7213,920312106,계속사업자,X,O
용인시,다나아정형외과의원,(정형외과/정형외과),경기도 용인시 수지구 성복동 97-14번지,16850.0,37.31553597,127.0759716,4449601065,4215,902383927,계속사업자,X,X
용인시,나비필라테스(NABI Pila,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 동천동 937번지,16822.0,37.33730454,127.0887638,5560900490,8310,983255795,계속사업자,X,X
용인시,제이와이헤어,(미용실(두발전문)/미용실(두발전문)),경기도 용인시 수지구 신봉동 905번지,16845.0,37.31914494,127.0820008,4142000037,1602,976975276,계속사업자,X,O
용인시,대치동셈수학 소한이 신봉점 올제이 교육원,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 976번지 신봉마을동일하이빌4단지,16808.0,37.3281462,127.065979,2879402055,7213,920986891,,X,X
용인시,한양마디의원,(내과/내과),경기도 용인시 수지구 죽전동 484-9번지,16872.0,37.32861103,127.1142988,1429099808,4202,964727770,계속사업자,X,X
용인시,영렘브란트 신봉꿈에그린 클래스,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 신봉동 880번지 서홍마을한화꿈에그린,16816.0,37.32360305,127.0809377,2959201806,7213,914091674,,X,X
용인시,필라테스,(기타취미.레저.스포츠/기타취미.레저.스포츠),경기도 용인시 수지구 동천동 946-6번지,16822.0,37.33565174,127.090421,4133601354,8310,916354757,계속사업자,X,O
