시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,달리는커피용인단국대점,(커피전문점/커피전문점),경기도 용인시 수지구 죽전동 1342-3번지,16889.0,37.32512049,127.1248362,6802001180,2502,903350602,,X
용인시,멜로즈,(일반의류/일반의류),경기도 용인시 수지구 상현동 869번지 만현마을9단지엘지자이아파트,16930.0,37.30383774,127.0918687,1420923090,1106,972228217,계속사업자,X
용인시,에스티엘수학교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 성복동 740-1번지,16848.0,37.31528264,127.0807694,3369101809,7213,913676632,계속사업자,X
용인시,쌍디핵산,(화장품/화장품),경기도 용인시 수지구 신봉동 40-2번지,16815.0,37.32362315,127.0764567,4550100264,1501,979720372,계속사업자,X
용인시,네일다이아,(미용재료/미용재료),경기도 용인시 수지구 상현동 17-1번지,16928.0,37.31227222,127.0911347,1293720472,1503,959363110,계속사업자,X
용인시,초석국어논술3030영어학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 신봉동 83-5번지,16814.0,37.32458022,127.0769028,6629200730,7201,990419814,,X
용인시,지에스25 수지영진점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 738-5번지,16832.0,37.32710702,127.1011002,8223701098,5202,917000581,계속사업자,X
용인시,지에스25 죽전성운점,(편의점/편의점),경기도 용인시 수지구 죽전동 1189-3번지,16876.0,37.33198094,127.1251182,5625000667,5202,913992724,계속사업자,X
용인시,용인하수구막힘변기막힘누수탐지수도설비,(기타수리.수선전문/기타수리.수선전문),경기도 용인시 수지구 신봉동 925번지,16813.0,37.32798892,127.0747955,4684000745,3504,903060722,계속사업자,X
용인시,교촌치킨,(치킨전문점/치킨전문점),경기도 용인시 수지구 풍덕천동 697번지,16836.0,37.32314618,127.092069,1420294000,2309,944365758,계속사업자,X
용인시,정샘미술교습소,(예체능계열학원/예체능계열학원),경기도 용인시 수지구 죽전동 1176-3번지,16875.0,37.33197752,127.1212125,1429137264,7205,972239156,계속사업자,X
용인시,엘리,(일반의류/일반의류),경기도 용인시 수지구 상현동 830번지,16939.0,37.30220233,127.0779083,7063000819,1106,992037366,계속사업자,X
용인시,가구엘,(가구판매점/가구판매점),경기도 용인시 수지구 풍덕천동 700-1번지 현대아파트,16838.0,37.32578626,127.0944025,7893300057,3301,981490311,계속사업자,X
용인시,잭아저씨 족발보쌈 수지점,(일반음식점/일반음식점),경기도 용인시 수지구 성복동 33-1번지,16860.0,37.31074141,127.0812686,8921101535,2301,903463330,계속사업자,X
용인시,페리오치과의원,(치과/치과),경기도 용인시 수지구 동천동 282번지,16821.0,37.33328155,127.0931657,1420896790,4201,970959508,계속사업자,X
용인시,씨유성원상떼빌점,(편의점/편의점),경기도 용인시 수지구 상현동 866번지 광교상떼빌파크뷰,16941.0,37.30106523,127.077531,4856500549,5202,906493920,계속사업자,X
용인시,에꼴아트미술교습소,(기타교육.교습.학원/기타교육.교습.학원),경기도 용인시 수지구 죽전동 1177-4번지,16875.0,37.33196464,127.1228268,1429111100,7213,966848004,,X
용인시,쿠키주식회사,(일반의류/일반의류),경기도 용인시 수지구 상현동 1132-1번지,16943.0,37.29768613,127.0703288,8508700196,1106,978642916,계속사업자,X
용인시,오헤브616,(일반의류/일반의류),경기도 용인시 수지구 풍덕천동 715-2번지,16837.0,37.3246253,127.0975804,6121924035,1106,994499267,계속사업자,X
