시군명,상호명,업종명(종목명),소재지지번주소,우편번호,위도,경도,사업자등록번호,업종코드,가맹점번호,휴폐업상태,현대카드_가맹여부
용인시,시리얼고메2.0수지,(일반음식점/일반음식점),경기도 용인시 수지구 동천동 946-8번지,16822.0,37.33544466,127.0904899,3574001139,2301,916231807,계속사업자,X
용인시,멘토수학영어학원,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 252번지,16930.0,37.30608423,127.0846797,1429022143,7201,952705226,폐업자,X
용인시,구가 짜장짬뽕,(중식전문점/중식전문점),경기도 용인시 수지구 상현동 252번지,16930.0,37.30608423,127.0846797,1850901695,2302,905724481,,X
용인시,수지신봉동삼겹살맛집88892,(일반음식점/일반음식점),경기도 용인시 수지구 신봉동 888-1번지,16816.0,37.32143106,127.0835908,6723501335,2301,921783701,계속사업자,X
용인시,올리베떼,(서양식전문점/서양식전문점),경기도 용인시 수지구 상현동 1220번지,16942.0,37.30030383,127.0713407,7714300109,2305,979990272,계속사업자,X
용인시,영동동물병원,(동물병원/동물병원),경기도 용인시 수지구 죽전동 1178-1번지,16876.0,37.33224623,127.1235027,1420649798,8115,949156376,계속사업자,X
용인시,스텔라,(일반음식점/일반음식점),경기도 용인시 수지구 죽전동 305-2번지,16872.0,37.33128976,127.1175699,6384600346,2301,994249605,계속사업자,X
용인시,이쁘개,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 고기동 253-1번지,16800.0,37.35719204,127.0523405,6362700752,8111,905680071,계속사업자,X
용인시,눈썹애빠지다,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 죽전동 468-5번지,16873.0,37.32784288,127.1136932,2634100598,1701,902437640,계속사업자,X
용인시,본죽전점,(일반의류/일반의류),경기도 용인시 수지구 죽전동 1003-70번지,16869.0,37.32750158,127.1085817,1350799827,1106,912820354,계속사업자,X
용인시,씨유죽전스퀘어점,(편의점/편의점),경기도 용인시 수지구 죽전동 23-7번지,16878.0,37.33313633,127.1372023,6371002982,5202,922373056,계속사업자,X
용인시,법률사무소 동행,(법무전문서비스/법무전문서비스),경기도 용인시 수지구 상현동 1117-8번지,16944.0,37.29672439,127.068608,8301700281,9502,980810204,계속사업자,X
용인시,현대슈퍼,(슈퍼마켓.마트/슈퍼마켓.마트),경기도 용인시 수지구 죽전동 1118번지,16871.0,37.33383748,127.1138092,1420817645,5201,967244385,계속사업자,X
용인시,이트,(일반의류/일반의류),경기도 용인시 수지구 신봉동 33번지,16815.0,37.32317795,127.0779942,2952000945,1106,993315019,계속사업자,X
용인시,펑사이즈,(헬스클럽/헬스클럽),경기도 용인시 수지구 죽전동 1227번지,16881.0,37.32934124,127.125549,1420407625,8305,948975743,계속사업자,X
용인시,그라지아에스테틱(grazi,(피부.체형미관리/피부.체형미관리),경기도 용인시 수지구 동천동 886-2번지,16828.0,37.33402637,127.0974625,4716700054,1701,979401783,계속사업자,X
용인시,씨유 동천더샵이스트포레점,(편의점/편의점),경기도 용인시 수지구 동천동 산151-2번지 더샵동천이스트포레,16821.0,37.33201948,127.0931273,8213700849,5202,907830211,계속사업자,X
용인시,한국키즈골프,(골프연습장/골프연습장),경기도 용인시 수지구 동천동 79번지,16824.0,37.34834133,127.087281,1958101437,8309,996355467,계속사업자,X
용인시,씽크홀릭(ThinkHolic,"(입시학원,보습학원/입시학원,보습학원)",경기도 용인시 수지구 상현동 1117-2번지,16944.0,37.29805081,127.068984,1429150554,7201,974820300,계속사업자,X
용인시,엘 레브,(화원.화초/화원.화초),경기도 용인시 수지구 죽전동 501번지 동성1차아파트,16868.0,37.33058311,127.1109475,8729901451,8110,915763727,계속사업자,X
용인시,누리다,(커피전문점/커피전문점),경기도 용인시 수지구 신봉동 765-28번지,16803.0,37.33346706,127.042762,7675000734,2502,912290229,계속사업자,X
용인시,세븐일레븐 용인죽전꽃메점,(편의점/편의점),경기도 용인시 수지구 죽전동 1307 꽃메마을IPARK상가 101,16899.0,37.32438712,127.120991,1420637569,5202,958904492,계속사업자,X
용인시,파충류샵렙틸리스,"(애완동물,용품(수족관)/애완동물,용품(수족관))",경기도 용인시 수지구 죽전동 1328-3번지,16889.0,37.32392895,127.1243004,7390702750,8111,915648779,폐업자,X
용인시,위블학원,(외국어학원/외국어학원),경기도 용인시 수지구 동천동 873-1번지,16828.0,37.33597563,127.0928576,1429030982,7202,945787513,계속사업자,X
용인시,힐그로잉 심리상담연구소,(기타서비스/기타서비스),경기도 용인시 수지구 성복동 789번지,16847.0,37.3127533,127.0817766,1107600355,9602,910796813,계속사업자,X
용인시,이투스수학신봉학원,(기타서비스/기타서비스),경기도 용인시 수지구 신봉동 50-2번지,16816.0,37.32310353,127.0798795,8216600140,9602,984285981,계속사업자,X
용인시,플레쥬르,(화원.화초/화원.화초),경기도 용인시 수지구 죽전동 305-2번지,16872.0,37.33128976,127.1175699,5399600549,8110,987967643,계속사업자,X
용인시,지에스25 죽전솔하임점,(편의점/편의점),경기도 용인시 수지구 죽전동 1088-2번지 죽전역솔하임,16873.0,37.32753597,127.1135593,6851901888,5202,915677596,계속사업자,X
용인시,지에스25 수지하나로점,(편의점/편의점),경기도 용인시 수지구 풍덕천동 1080-9번지,16841.0,37.32253617,127.0955487,5463101023,5202,908192918,계속사업자,X
용인시,담소소사골순대,(일반음식점/일반음식점),경기도 용인시 수지구 상현동 64-5번지,16929.0,37.30953368,127.0864325,4654900259,2301,986120350,계속사업자,X
용인시,열린자동차동차공업사,(자동차정비/자동차정비),경기도 용인시 수지구 풍덕천동 722-11번지,16835.0,37.32343676,127.0979592,2130246381,6502,921026928,계속사업자,X
용인시,경희대무궁화태권도,(무수도장 등(학원)/무수도장 등(학원)),경기도 용인시 수지구 상현동 830번지,16939.0,37.30220233,127.0779083,2069388251,7204,972595102,계속사업자,X
